Datetime,Tweet Id,Username,Reply,Retweet,Like,text_clean,text_preprocessed
2022-08-03 12:45:43+00:00,1554810745975476224,Hendrisah1,0,0,0,nih guys cara daftar dan transaksi bbm subsidi tepat mypertamina,"['nih', 'guys', 'daftar', 'transaksi', 'bbm', 'subsidi', 'mypertamina']"
2022-08-03 12:45:02+00:00,1554810572730175488,Alonaa_tiara,0,0,0,paham kan ya cara daftar dan transaksi bbm subsidi tepat mypertamina itu gimana,"['paham', 'ya', 'daftar', 'transaksi', 'bbm', 'subsidi', 'mypertamina', 'gimana']"
2022-08-03 12:40:16+00:00,1554809374664949762,sonnirosyid,1,0,0,tentunya  solusi itu sudah saya coba semua tapi ya nggak bisa juga selalu keluar notif seperti ini,"['solusi', 'coba', 'ya', 'nggak', 'notif']"
2022-08-03 12:36:32+00:00,1554808435371155461,KepalaMiliter,0,0,0,uda sejauh ini pasti uda pada tau kan cara daftar dan transaksi bbm subsidi tepat mypertamina,"['uda', 'uda', 'tau', 'daftar', 'transaksi', 'bbm', 'subsidi', 'mypertamina']"
2022-08-03 12:36:03+00:00,1554808312746500096,Kotakarang4,0,0,0,simak dan pahami dulu cara daftar dan transaksi bbm subsidi tepat mypertamina  buruan daftar ya 👍🏻,"['simak', 'paham', 'daftar', 'transaksi', 'bbm', 'subsidi', 'mypertamina', 'buru', 'daftar', 'ya', '']"
2022-08-03 12:35:36+00:00,1554808200460767234,Beniprabowo12,0,0,0,begini guys cara daftar dan transaksi bbm subsidi tepat mypertamina  simak kuyy 👍🏻👍🏻,"['guys', 'daftar', 'transaksi', 'bbm', 'subsidi', 'mypertamina', 'simak', 'kuyy', '']"
2022-08-03 12:31:31+00:00,1554807174227890176,mawnager,0,0,0,buat kamu yg merasa berhak mendapatkan subsidi segera daftarin kendaraannya  cara daftar dan transaksi bbm subsidi tepat mypertamina,"['yg', 'hak', 'subsidi', 'daftarin', 'kendara', 'daftar', 'transaksi', 'bbm', 'subsidi', 'mypertamina']"
2022-08-03 12:19:11+00:00,1554804070065610752,kompascom,0,0,1,hingga  juli  tercatat  kendaraan di sumatera bagian selatan sumbagsel yang sudah mendaftar ke mypertamina,"['juli', 'catat', 'kendara', 'sumatera', 'selatan', 'sumbagsel', 'daftar', 'mypertamina']"
2022-08-03 12:16:05+00:00,1554803287425429504,awercioAzizi,0,0,0,info penting begini cara daftar dan transaksi bbm subsidi tepat mypertamina  pahami dulu yukss 👍🏻,"['info', 'daftar', 'transaksi', 'bbm', 'subsidi', 'mypertamina', 'paham', 'yukss', '']"
2022-08-03 12:15:40+00:00,1554803185671438338,AninditoArgio,0,0,0,so guys begini ternyata cara daftar dan transaksi bbm subsidi tepat mypertamina  mudah dan gampang kok 👍🏻,"['so', 'guys', 'daftar', 'transaksi', 'bbm', 'subsidi', 'mypertamina', 'mudah', 'gampang', '']"
2022-08-03 12:15:34+00:00,1554803156466683904,MyPertaminaID,0,0,0,hai sobat ulki aplikasi mypertamina akan logout sendiri apabila tidak digunakan dalam masa waktu tertentu terima kasih adi,"['hai', 'sobat', 'ulki', 'aplikasi', 'mypertamina', 'logout', 'terima', 'kasih', 'adi']"
2022-08-03 12:15:18+00:00,1554803092931366912,BagaskaJul,0,0,0,ini guys cara daftar dan transaksi bbm subsidi tepat mypertamina  yuk segera daftar,"['guys', 'daftar', 'transaksi', 'bbm', 'subsidi', 'mypertamina', 'yuk', 'daftar']"
2022-08-03 12:14:43+00:00,1554802945270874112,AmriGeta,0,0,0,simak ya guys cara daftar dan transaksi bbm subsidi tepat mypertamina 👍,"['simak', 'ya', 'guys', 'daftar', 'transaksi', 'bbm', 'subsidi', 'mypertamina', '']"
2022-08-03 12:14:16+00:00,1554802829348732929,Adiican08,0,0,0,ni guys ada cara daftar dan transaksi bbm subsidi tepat mypertamina loh,"['ni', 'guys', 'daftar', 'transaksi', 'bbm', 'subsidi', 'mypertamina', 'loh']"
2022-08-03 12:12:55+00:00,1554802490574798849,arumsukapto,2,0,0,pertalite abis dmn udh  pom kudatengi,"['pertalite', 'abis', 'dmn', 'udh', 'pom', 'kudatengi']"
2022-08-03 12:05:08+00:00,1554800531666636802,kompascom,0,0,0,untuk wilayah ntt telah dilakukan perluasan pendaftaran mypertamina yang meliputi  booth offline dengan jumlah kurang lebih  pendaftar,"['wilayah', 'ntt', 'luas', 'daftar', 'mypertamina', 'liput', 'booth', 'offline', 'daftar']"
2022-08-03 12:04:02+00:00,1554800256063156226,KompasEkonomi,0,0,0,di ntt pertamina buka  booth offline pendaftaran mypertamina,"['ntt', 'pertamina', 'buka', 'booth', 'offline', 'daftar', 'mypertamina']"
2022-08-03 12:02:01+00:00,1554799750573985792,ulkichandra,1,0,0,memang selalu logout sendiri ya gak dibikin ttp login aja kaya aplikasi kebanyakan,"['logout', 'ya', 'gak', 'bikin', 'ttp', 'login', 'aja', 'kaya', 'aplikasi', 'banyak']"
2022-08-03 11:38:52+00:00,1554793923239116800,Serendipityflt_,1,0,0,soon gamau klo pake my pertamina maunya pake mypertama,"['soon', 'gamau', 'klo', 'pake', 'my', 'pertamina', 'mau', 'pake', 'mypertama']"
2022-08-03 11:37:17+00:00,1554793526315356160,tkusumaw81,1,0,0,joko daftar dulu di website dok nanti kn di email dapat qr code nah itu diprint lalu di simpan pas beli tunjukkan qr codenya nanti baru dilayani via aplikasi mypertamina juga bisa tp lebih simpel pke qr code itu dok kayaknya di pom tlogomas bisa pendaftaran offline dok,"['joko', 'daftar', 'website', 'dok', 'kn', 'email', 'qr', 'code', 'diprint', 'simpan', 'pas', 'beli', 'tunjuk', 'qr', 'codenya', 'layan', 'via', 'aplikasi', 'mypertamina', 'tp', 'simpel', 'pke', 'qr', 'code', 'dok', 'kayak', 'pom', 'tlogomas', 'daftar', 'offline', 'dok']"
2022-08-03 11:36:50+00:00,1554793409214566400,ofSehunc,0,0,0,beli pertalite tapi harus pake mypertamina,"['beli', 'pertalite', 'pake', 'mypertamina']"
2022-08-03 11:35:15+00:00,1554793013531926528,expired_soon,1,0,0,pake mypertamina saja,"['pake', 'mypertamina']"
2022-08-03 11:24:37+00:00,1554790335020429312,paneskywalker,0,0,0,jgn lupa pk my pertamina🙏🙏,"['jgn', 'lupa', 'pk', 'my', 'pertamina']"
2022-08-03 11:09:34+00:00,1554786549958529024,NaoviraF,0,0,2,bersyukur di indonesia harga bbm subsidi gak naik emang bener banget harus ada pengendalian distribusi bbm subsidi pakai mypertamina biar gak bebani anggaran tapi masyarakat tetap senang,"['syukur', 'indonesia', 'harga', 'bbm', 'subsidi', 'gak', 'emang', 'bener', 'banget', 'kendali', 'distribusi', 'bbm', 'subsidi', 'pakai', 'mypertamina', 'biar', 'gak', 'beban', 'anggar', 'masyarakat', 'senang']"
2022-08-03 11:01:05+00:00,1554784415179350017,pertamaxseries,4,0,0,wahai jiwajiwa yang sedang terbantai akibat ngerjain deadline kerjaan yang berantai ayo refreshing sebentar bareng mimin dengan jawab kuis ini yang  buat bikin suasana lebih santai 😎,"['jiwajiwa', 'bantai', 'akibat', 'ngerjain', 'deadline', 'kerja', 'beranta', 'ayo', 'refreshing', 'sebentar', 'bareng', 'mimin', 'kuis', 'bikin', 'suasana', 'santai', '']"
2022-08-03 10:57:53+00:00,1554783607029243904,MutiaDevita9,0,0,2,cuma indonesia yang bisa beri subsidi bbm rp  t di tengah lonjakan harga minyak dunia makanya digitalisasi spbu dan pembatasan bbm bersubsidi diperlukan supaya tersalurkan tepat pada yang membutuhkan contohnya pakai mypertamina,"['indonesia', 'subsidi', 'bbm', 'rp', 't', 'lonjak', 'harga', 'minyak', 'dunia', 'digitalisasi', 'spbu', 'batas', 'bbm', 'subsidi', 'salur', 'butuh', 'contoh', 'pakai', 'mypertamina']"
2022-08-03 10:53:50+00:00,1554782588715540480,Micingurih2,0,0,0,kalian tau gak guys uji coba pembelian pertalite dan solar dengan pendaftaran di subsidi tepat mypertamina kini berlaku di  kota loh,"['tau', 'gak', 'guys', 'uji', 'coba', 'beli', 'pertalite', 'solar', 'daftar', 'subsidi', 'mypertamina', 'laku', 'kota', 'loh']"
2022-08-03 10:50:15+00:00,1554781686142885890,loopythereal,1,0,0,iphone jg bisa resize foto tinggal edit doang,"['iphone', 'jg', 'resize', 'foto', 'tinggal', 'edit', 'doang']"
2022-08-03 10:49:48+00:00,1554781572825763841,bicaranetwork,0,0,0,warga kudus pendaftar mypertamina tembus  kendaraan,"['warga', 'kudus', 'daftar', 'mypertamina', 'tembus', 'kendara']"
2022-08-03 10:49:35+00:00,1554781518618574848,loopythereal,2,0,0,di kecilin lah size nya di hp kan byk aplikasi buat resize foto kadang hp tertentu spt androidsamsung bisa lgsung resize foto kok daftar lewat website jgn aplikasi,"['kecilin', 'size', 'nya', 'hp', 'byk', 'aplikasi', 'resize', 'foto', 'kadang', 'hp', 'spt', 'androidsamsung', 'lgsung', 'resize', 'foto', 'daftar', 'website', 'jgn', 'aplikasi']"
2022-08-03 10:34:07+00:00,1554777629483741184,tribunpontianak,0,0,0,beli pertalite dan solar kini harus gunakan scan barcode yang terdaftar di mypertamina  lewat,"['beli', 'pertalite', 'solar', 'scan', 'barcode', 'daftar', 'mypertamina']"
2022-08-03 10:06:49+00:00,1554770759511224320,MyPertaminaID,0,0,0,hai sobat ivan apabila sobat sudah berhasil melakukan pendaftaran tunggu proses pencocokan data maksimal  hari kerja hasil pencocokan data akan dikonfirmasi via email yang didaftarkan atau sobat dapat mengecek berkala di website  terima kasih adi,"['hai', 'sobat', 'ivan', 'sobat', 'hasil', 'daftar', 'tunggu', 'proses', 'cocok', 'data', 'maksimal', 'kerja', 'hasil', 'cocok', 'data', 'konfirmasi', 'via', 'email', 'daftar', 'sobat', 'ecek', 'kala', 'website', 'terima', 'kasih', 'adi']"
2022-08-03 10:02:30+00:00,1554769671978897408,MyPertaminaID,0,0,0,hai sobat balagadona seperti yang sudah disampaikan sebelumnya untuk saat ini wilayah sobat belum termasuk kedalam wilayah prioritas pendaftaran sobat dapat melakukan pengisian dan penyimpanan data terlebih dahulu dengan melakukan klik pada tombol simpan tks emil,"['hai', 'sobat', 'balagadona', 'wilayah', 'sobat', 'dalam', 'wilayah', 'prioritas', 'daftar', 'sobat', 'isi', 'simpan', 'data', 'klik', 'tombol', 'simpan', 'tks', 'emil']"
2022-08-03 09:58:02+00:00,1554768546512932864,vandick2000,1,0,0,min nunggu di approval nya brp lama sy blm dpt kode qr,"['min', 'nunggu', 'approval', 'nya', 'brp', 'sy', 'blm', 'dpt', 'kode', 'qr']"
2022-08-03 09:48:07+00:00,1554766050067386369,MyPertaminaID,1,0,0,hai sobat ulun mohon maaf atas ketidaknyamanan yang dialami mengenai kendala yang dialami sudah kami bantu sampaikan melalui dm ya tksemil,"['hai', 'sobat', 'ulun', 'mohon', 'maaf', 'ketidaknyamanan', 'alami', 'kendala', 'alami', 'bantu', 'dm', 'ya', 'tksemil']"
2022-08-03 09:41:43+00:00,1554764442692243456,yola_910,2,0,0,hallo pertamina saya mau bertanya perihal qr code pada aplikasi my pertamina saya sudah lakukan sesuai intruksi dan waktu memasukkan password claim selalu terjadi kesalah yang saya tanyakan apakah password claim itu sama dengan password saat masuk akun di web,"['hallo', 'pertamina', 'perihal', 'qr', 'code', 'aplikasi', 'my', 'pertamina', 'laku', 'sesuai', 'intruksi', 'masuk', 'password', 'claim', 'salah', 'password', 'claim', 'password', 'masuk', 'akun', 'web']"
2022-08-03 09:41:31+00:00,1554764390477377537,izhaq16,1,0,0,iyaa tp yg jadi masalah kenapa desa buntu kec ligung tidak ada di options nyaa,"['iyaa', 'tp', 'yg', 'desa', 'buntu', 'kec', 'ligung', 'options', 'nyaa']"
2022-08-03 09:35:38+00:00,1554762908973686784,mediaindonesia,0,0,0,per  agustus  sebanyak  kendaraan roda empat telah terdaftar melalui  website mypertamina di ntt,"['agustus', 'kendara', 'roda', 'daftar', 'website', 'mypertamina', 'ntt']"
2022-08-03 09:25:51+00:00,1554760449316401152,murianewscom,0,0,0,tiga hari dua ribuan warga kudus daftar bbm subsidi di mypertamina  selengkapnya klik tautan berikut ini,"['ribu', 'warga', 'kudus', 'daftar', 'bbm', 'subsidi', 'mypertamina', 'lengkap', 'klik', 'taut']"
2022-08-03 09:22:30+00:00,1554759603208204288,MyPertaminaID,0,0,0,pastikan sobat  telah follow akun kami dan akun tidak diprivate ya mohon maaf atas ketidaknyamanannya terima kasih adi,"['pasti', 'sobat', 'follow', 'akun', 'akun', 'diprivate', 'ya', 'mohon', 'maaf', 'ketidaknyamanannya', 'terima', 'kasih', 'adi']"
2022-08-03 09:16:48+00:00,1554758170735775744,Koramil_11Pdr,0,0,0,babinsa koramil pedurungan bersama bhabinkamtibmas melaksanakan pengamanan pertandingan bola basket mypertamina cup  tingkat sma yang berlangsung dari tanggal  sd  agustus  bertempat di gor sahabat,"['babinsa', 'koramil', 'pedurungan', 'bhabinkamtibmas', 'laksana', 'aman', 'tanding', 'bola', 'basket', 'mypertamina', 'cup', 'tingkat', 'sma', 'tanggal', 'sd', 'agustus', 'tempat', 'gor', 'sahabat']"
2022-08-03 09:15:50+00:00,1554757928703635456,mpujayaprema,2,0,1,mobil lama sudah  tahun cicil begitu pensiun ccnya  tapi kok sulit daftar untungnya mypertamina gagal berlaku  agust di bali,"['mobil', 'cicil', 'pensiun', 'ccnya', 'sulit', 'daftar', 'untung', 'mypertamina', 'gagal', 'laku', 'agust', 'bal']"
2022-08-03 09:07:23+00:00,1554755800392155138,Crocodileboy7_,1,0,0,tidak bisa di dm,['dm']
2022-08-03 08:56:40+00:00,1554753105744764928,yordanagil_me,0,0,0,halah mypertamina tuh benerin dulu,"['halah', 'mypertamina', 'tuh', 'benerin']"
2022-08-03 08:46:44+00:00,1554750602806460416,Masdul95426197,1,0,0,baik akan kami coba thanks atas infonya,"['coba', 'thanks', 'info']"
2022-08-03 08:45:54+00:00,1554750393393246209,mpujayaprema,6,4,20,sampai detik ini sudah  kali gagal mendaftar pertalite lewat mypertamina macam ditanya tetap gagal mau minta bantuan ke spbu dilarang istri paling batal pakai gituan kayaknya harganya yg dinaikin coba aja tunggu katanya,"['detik', 'kali', 'gagal', 'daftar', 'pertalite', 'mypertamina', 'gagal', 'bantu', 'spbu', 'larang', 'istri', 'batal', 'pakai', 'gituan', 'kayak', 'harga', 'yg', 'dinaikin', 'coba', 'aja', 'tunggu']"
2022-08-03 08:44:33+00:00,1554750055131017216,Dinnaisme,0,0,0,mau pake mypertamina buat isi bensin ga bisa scan kode qr pemerintah gimane sih bikin aturan bikin kebijakan tapi pemerintah sendiri yang ga siap   menyedihkan ya,"['pake', 'mypertamina', 'isi', 'bensin', 'ga', 'scan', 'kode', 'qr', 'perintah', 'gimane', 'sih', 'bikin', 'atur', 'bikin', 'bijak', 'perintah', 'ga', 'sedih', 'ya']"
2022-08-03 08:36:30+00:00,1554748029235712001,MyPertaminaID,1,0,0,bagi segmen perusahaan kami informasikan pendaftaran menggunakan niknamun akan diminta input npwp perusahaan juga silakan sobat melakukan pendaftaran dan pengisian data melalui website  ya silakan cek  untuk informasinyatks adi,"['segmen', 'usaha', 'informasi', 'daftar', 'niknamun', 'input', 'npwp', 'usaha', 'sila', 'sobat', 'daftar', 'isi', 'data', 'website', 'ya', 'sila', 'cek', 'informasinyatks', 'adi']"
2022-08-03 08:34:32+00:00,1554747533582569473,AFilzy,0,0,0,yuk simak cara daftar dan transaksi bbm subsidi tepat mypertamina disni ya 👇,"['yuk', 'simak', 'daftar', 'transaksi', 'bbm', 'subsidi', 'mypertamina', 'disni', 'ya', '']"
2022-08-03 08:34:07+00:00,1554747427466678274,KakUlick,0,0,0,info penting ini dia cara daftar dan transaksi bbm subsidi tepat mypertamina,"['info', 'daftar', 'transaksi', 'bbm', 'subsidi', 'mypertamina']"
2022-08-03 08:33:18+00:00,1554747223141154816,GZahlea,0,0,0,begini loh guys cara daftar dan transaksi bbm subsidi tepat mypertamina  mudah kan gak ribet 👌🏻,"['loh', 'guys', 'daftar', 'transaksi', 'bbm', 'subsidi', 'mypertamina', 'mudah', 'gak', 'ribet', '']"
2022-08-03 08:27:25+00:00,1554745742761533440,Masdul95426197,1,0,0,my pertamina kalau mobil perusahaan bagaimana cara daftarnya,"['my', 'pertamina', 'mobil', 'usaha', 'daftar']"
2022-08-03 08:25:13+00:00,1554745189113073665,bgsajj,0,0,0,pertamina ayo download my pertamina di pom maaf mas lg trouble,"['pertamina', 'ayo', 'download', 'my', 'pertamina', 'pom', 'maaf', 'mas', 'lg', 'trouble']"
2022-08-03 08:20:55+00:00,1554744108995883008,cinnamorollljn,1,0,0,mypertamina udah sampe semarang belum sih soalnya kalo beli bensin jarang bawa hp,"['mypertamina', 'udah', 'sampe', 'semarang', 'sih', 'kalo', 'beli', 'bensin', 'jarang', 'bawa', 'hp']"
2022-08-03 08:05:12+00:00,1554740151703998465,saye_upin,0,0,0,cara daftar dan transaksi bbm subsidi tepat mypertamina👍👍,"['daftar', 'transaksi', 'bbm', 'subsidi', 'mypertamina']"
2022-08-03 07:54:59+00:00,1554737579185958912,MyPertaminaID,0,0,0,hai sobat ernur qr code tersebut mendapatkan kuota pembelian bbm subsidi perhari perkendaraan sebagai informasi saat ini masih dalam tahap pendaftaran dan pencocokan data ya tks emil,"['hai', 'sobat', 'ernur', 'qr', 'code', 'kuota', 'beli', 'bbm', 'subsidi', 'hari', 'kendara', 'informasi', 'tahap', 'daftar', 'cocok', 'data', 'ya', 'tks', 'emil']"
2022-08-03 07:43:31+00:00,1554734695815925760,RaniSudibyo,1,6,18,meski membengkak hingga  t presiden jokowi masih bisa mengatakan bahwa negara kita masih kuat menanggung subsidi bbm   dukung penggunaan my pertamina untuk perbaiki distribusi bbm sehingga bs menekan biaya subsidi,"['bengkak', 't', 'presiden', 'jokowi', 'negara', 'kuat', 'tanggung', 'subsidi', 'bbm', 'dukung', 'guna', 'my', 'pertamina', 'baik', 'distribusi', 'bbm', 'bs', 'tekan', 'biaya', 'subsidi']"
2022-08-03 07:29:17+00:00,1554731113423474688,MyPertaminaID,1,0,0,hai sobat ulun mohon maaf atas ketidaknyamanan yang dialami kami akan membantu permasalahan sobat mohon berkenan diinformasikan dengan lebih detail kendala yang dialami melalui dm ya terima kasih emil,"['hai', 'sobat', 'ulun', 'mohon', 'maaf', 'ketidaknyamanan', 'alami', 'bantu', 'masalah', 'sobat', 'mohon', 'kenan', 'informasi', 'detail', 'kendala', 'alami', 'dm', 'ya', 'terima', 'kasih', 'emil']"
2022-08-03 07:27:12+00:00,1554730587797463040,kaukutangkap_,3,11,40,walaupun berat tp pemerintah tetap mempertahankan subsidi bbm dengan memperbaiki jalur distribusi lewat penggunaan aplikasi my pertamina 👍,"['berat', 'tp', 'perintah', 'tahan', 'subsidi', 'bbm', 'baik', 'jalur', 'distribusi', 'guna', 'aplikasi', 'my', 'pertamina', '']"
2022-08-03 07:24:21+00:00,1554729873414844416,MyPertaminaID,0,0,0,sebagai informasi saat ini masih dalam tahap pendaftaran dan pencocokan data terima kasih emil,"['informasi', 'tahap', 'daftar', 'cocok', 'data', 'terima', 'kasih', 'emil']"
2022-08-03 07:24:08+00:00,1554729815114072064,MyPertaminaID,1,0,0,hai sobat kami informasikan satu  akun dapat digunakan untuk mendaftarkan beberapa kendaraan   satu kendaraan akan diberikan  satu kode qr qr code tersebut mendapatkan kuota pembelian bbm subsidi perhari perkendaraan,"['hai', 'sobat', 'informasi', 'akun', 'daftar', 'kendara', 'kendara', 'kode', 'qr', 'qr', 'code', 'kuota', 'beli', 'bbm', 'subsidi', 'hari', 'kendara']"
2022-08-03 07:18:50+00:00,1554728484693364736,ernurcahya,1,0,0,o iya kalo sehari habisnya hanya  liter apakah sisa kuotanya akan ditambahkan untuk keesokan harinya sehingga jadi  liter atau tetap saja  liter,"['o', 'iya', 'kalo', 'hari', 'habis', 'liter', 'sisa', 'kuota', 'esok', 'hari', 'liter', 'liter']"
2022-08-03 07:09:15+00:00,1554726070586605568,MyPertaminaID,0,0,0,bts hai sobat senang hati bisa membantu mengenai hal tersebut sobat dapat menghubungi  kami di akun sosial media kami atau melalui video call di aplikasi mypertamina atau melalui link  terima kasihterima kasih salsa,"['bts', 'hai', 'sobat', 'senang', 'hati', 'bantu', 'sobat', 'hubung', 'akun', 'sosial', 'media', 'video', 'call', 'aplikasi', 'mypertamina', 'link', 'terima', 'kasihterima', 'kasih', 'salsa']"
2022-08-03 06:35:01+00:00,1554717456505409536,animation_bts,1,0,0,baik kak thanks infonya  btw pengen tanya lebih lanjut di  sibuk mulu jd kesel hehe,"['kak', 'thanks', 'info', 'btw', 'ken', 'sibuk', 'mulu', 'jd', 'kesel', 'hehe']"
2022-08-03 06:32:03+00:00,1554716711521177600,MyPertaminaID,0,0,0,bts foto ktp pemilikoperatorpengemudi foto stnk kendaraan foto bagian depan yang memperlihatkan nomor polisi kendaraan foto kendaraan bagian samping yang memperlihatkan jumlah roda terima kasih emil,"['bts', 'foto', 'ktp', 'pemilikoperatorpengemudi', 'foto', 'stnk', 'kendara', 'foto', 'nomor', 'polisi', 'kendara', 'foto', 'kendara', 'samping', 'roda', 'terima', 'kasih', 'emil']"
2022-08-03 06:31:54+00:00,1554716672417603589,MyPertaminaID,1,0,0,bts pendaftaran bisa dilakukan oleh pic perusahaan melalui website  ya demi kelancaran pendaftaran data yang perlu disiapkan untuk input data konsumen pada website yaitu,"['bts', 'daftar', 'pic', 'usaha', 'website', 'ya', 'lancar', 'daftar', 'data', 'siap', 'input', 'data', 'konsumen', 'website']"
2022-08-03 06:31:32+00:00,1554716578028982272,MyPertaminaID,2,0,0,bts hai sobat kami informasikan  satu akun dapat digunakan untuk mendaftarkan beberapa kendaraan atau kendaraan dalam jumlah banyak satu kendaraan akan di berikan satu qr code untuk kendaraan perusahaan,"['bts', 'hai', 'sobat', 'informasi', 'akun', 'daftar', 'kendara', 'kendara', 'kendara', 'qr', 'code', 'kendara', 'usaha']"
2022-08-03 06:24:40+00:00,1554714853079928833,nusabalicom,0,0,0,mypertamina seleksi yang berhak disubsidi,"['mypertamina', 'seleksi', 'hak', 'subsidi']"
2022-08-03 06:21:41+00:00,1554714100000731136,moch_firman_,0,0,0,pertamax turbo rp  pertalite rp   subsidi   rb an mnurut struk bbm  ron  lebih murah dari ron,"['pertamax', 'turbo', 'rp', 'pertalite', 'rp', 'subsidi', 'rb', 'an', 'mnurut', 'struk', 'bbm', 'ron', 'murah', 'ron']"
2022-08-03 06:17:26+00:00,1554713030570934273,animation_bts,1,0,0,kalo untuk kendaraan yg atas nama pt gimana daftarnya kak,"['kalo', 'kendara', 'yg', 'nama', 'pt', 'gimana', 'daftar', 'kak']"
2022-08-03 06:16:51+00:00,1554712884843687938,Azis14778689,0,0,0,download mypertamina dulu biar ga kehabisan bbm ditenga jalan,"['download', 'mypertamina', 'biar', 'ga', 'habis', 'bbm', 'ditenga', 'jalan']"
2022-08-03 06:16:43+00:00,1554712852745048065,MyPertaminaID,0,0,0,senang hati bisa membantu selamat beraktivitas kembali sobat raisa,"['senang', 'hati', 'bantu', 'selamat', 'aktivitas', 'sobat', 'raisa']"
2022-08-03 06:10:31+00:00,1554711289208791043,ernurcahya,1,0,0,terima kasih infonya,"['terima', 'kasih', 'info']"
2022-08-03 06:10:24+00:00,1554711260260081665,MyPertaminaID,0,0,0,kami sarankan sobat login ke website   mengguankan nik dan password yang sudah didaftarkan lalu lakukan perubahan nomor telepon apabila sudah tunggu prosesnya  hari kerja terima kasih raisa,"['saran', 'sobat', 'login', 'website', 'mengguankan', 'nik', 'password', 'daftar', 'laku', 'ubah', 'nomor', 'telepon', 'tunggu', 'proses', 'kerja', 'terima', 'kasih', 'raisa']"
2022-08-03 06:07:35+00:00,1554710550931976193,MyPertaminaID,0,0,0,hai sobat ulun apakah yang sobat maksud adalah mencoba melakukan perubahan data di akun yang sebelumnya pendaftaran ulang tidak bisa dilakukan karena  nik ktp berlaku untuk  akun terima kasih raisa,"['hai', 'sobat', 'ulun', 'sobat', 'maksud', 'coba', 'ubah', 'data', 'akun', 'daftar', 'ulang', 'nik', 'ktp', 'laku', 'akun', 'terima', 'kasih', 'raisa']"
2022-08-03 06:01:18+00:00,1554708972795740160,MyPertaminaID,0,0,0,hai sobat mypertamina mohon maaf atas ketidaknyamanan yang dialami mohon diinformasikan secara detail terkair kendala yang dialami agar kami bantu proses pengecekan terlebih dahulu terima kasih salsa,"['hai', 'sobat', 'mypertamina', 'mohon', 'maaf', 'ketidaknyamanan', 'alami', 'mohon', 'informasi', 'detail', 'terkair', 'kendala', 'alami', 'bantu', 'proses', 'kece', 'terima', 'kasih', 'salsa']"
2022-08-03 06:00:24+00:00,1554708746366255104,MyPertaminaID,2,0,0,hai sobat saat ini pertamina masih fokus pada tahap pendaftaran sehingga pembelian masih dilayani seperti biasanya apabila sudah terdaftar sebagai yang berhak membeli pertalite maka sobat diberikan kuota harian maksimal  liter terima kasih raisa,"['hai', 'sobat', 'pertamina', 'fokus', 'tahap', 'daftar', 'beli', 'layan', 'daftar', 'hak', 'beli', 'pertalite', 'sobat', 'kuota', 'hari', 'maksimal', 'liter', 'terima', 'kasih', 'raisa']"
2022-08-03 05:51:42+00:00,1554706556783955968,AdnifAhbaf,1,0,0,mypertamina pse tiket pulau komodo  haduuu,"['mypertamina', 'pse', 'tiket', 'pulau', 'komodo', 'haduuu']"
2022-08-03 05:40:48+00:00,1554703811880652800,YoungsterID_,0,0,0,linkaja jadi salah satu metode pembayaran di aplikasi mypertamina,"['linkaja', 'salah', 'metode', 'bayar', 'aplikasi', 'mypertamina']"
2022-08-03 05:13:10+00:00,1554696858923966464,5a_4D,0,0,0,ekokuntadhi thank  dibwh  di arsiteki bro   bro  sbg pr  baru x ni berpikir tuk memakai ron  berhub dgn msh abu²nya apk amp msh byknya r yg tdk layak dpt ron   cc   nb  cctv byk terpasang di spbu  🙏🙏🤦🏿‍♂️🤦🏿‍♂️🤷🤪,"['ekokuntadhi', 'thank', 'dibwh', 'arsitek', 'bro', 'bro', 'sbg', 'pr', 'x', 'ni', 'pikir', 'tuk', 'pakai', 'ron', 'berhub', 'dgn', 'msh', 'abu nya', 'apk', 'amp', 'msh', 'byknya', 'r', 'yg', 'tdk', 'layak', 'dpt', 'ron', 'cc', 'nb', 'cctv', 'byk', 'pasang', 'spbu', '']"
2022-08-03 05:06:03+00:00,1554695067452854272,ernurcahya,1,0,0,mau tanya nih klo pembelian pertalite menggunakan qr code mulai kapan diberlakukan untuk wilayah tasikmalaya dan daerah uji coba tahap satu lainnya sama apakah  liter itu jatah sebulan ataukah jatah maksimal pembelian sehari makasih,"['nih', 'klo', 'beli', 'pertalite', 'qr', 'code', 'laku', 'wilayah', 'tasikmalaya', 'daerah', 'uji', 'coba', 'tahap', 'liter', 'jatah', 'bulan', 'jatah', 'maksimal', 'beli', 'hari', 'makasih']"
2022-08-03 05:00:16+00:00,1554693611756761088,MyPertaminaID,0,4,4,hari ini mau kemana jangan lupa isi pertamax turbo ya,"['mana', 'lupa', 'isi', 'pertamax', 'turbo', 'ya']"
2022-08-03 05:00:15+00:00,1554693607667339264,MyPertaminaID,5,5,6,setuju nggak sih penampilan jadi hal yang paling harus diperhatiin  kendaraan juga harus tampil maksimal apalagi kalo diisi pertamax turbo yang bikin mesin semakin lincah dan lebih bertenaga dengan pembakaran sempurna ron  pokoknya sempurna,"['tuju', 'nggak', 'sih', 'tampil', 'diperhatiin', 'kendara', 'tampil', 'maksimal', 'kalo', 'isi', 'pertamax', 'turbo', 'bikin', 'mesin', 'lincah', 'tenaga', 'bakar', 'sempurna', 'ron', 'pokok', 'sempurna']"
