Datetime,Tweet Id,Text,Username,IP,Reply,Retweet,Like,Device
2022-08-04 08:39:45+00:00,1555111235829477378,"https://t.co/k3KOry8Xvo - Terkait Rencana Pengurangan Subsidi BBM, Selain Keberadaan MyPertamina perlu Inovasi Lainya pada Tata Kelola Distribusi BBM Petamina #elangnews https://t.co/PoN3r6Qgca",elangnewscom,https://twitter.com/elangnewscom/status/1555111235829477378,0,0,0,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>"
2022-08-04 08:38:17+00:00,1555110863706914816,"Berikut ini Cara Daftar dan Transaksi BBM Subsidi Tepat MyPertamina
Semoga bermanfaat ya 🤗
https://t.co/lin0gNx2bS",gerkxju,https://twitter.com/gerkxju/status/1555110863706914816,0,0,0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>"
2022-08-04 08:37:47+00:00,1555110740347957248,"Yuk Simak Cara Daftar dan Transaksi BBM Subsidi Tepat MyPertamina😙👍🏻
https://t.co/lnP0DGiiwh",rchckin,https://twitter.com/rchckin/status/1555110740347957248,0,0,0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>"
2022-08-04 08:37:03+00:00,1555110553328418816,Naah ini guys Cara Daftar dan Transaksi BBM Subsidi Tepat MyPertamina👍👍 https://t.co/jRqZcP8gZC,nbtcglt,https://twitter.com/nbtcglt/status/1555110553328418816,0,0,0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>"
2022-08-04 08:36:44+00:00,1555110475788333056,"Nih Buat Yang Belum Tahu Cara Daftar dan Transaksi BBM Subsidi Tepat MyPertamina, Mudah Kok Bisa Di Baca Ya 🥰👍🏻
https://t.co/N9eC2SPpXQ",stsdkajina,https://twitter.com/stsdkajina/status/1555110475788333056,0,0,0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>"
2022-08-04 08:36:27+00:00,1555110402421555200,"Ini dia Cara Daftar dan Transaksi BBM Subsidi Tepat MyPertamina. Kuy disimak biar pada paham
https://t.co/TbpJ86Trs7",ztstrw,https://twitter.com/ztstrw/status/1555110402421555200,0,0,0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>"
2022-08-04 08:36:06+00:00,1555110314978398208,"Yuk simak Cara Daftar dan Transaksi BBM Subsidi Tepat MyPertamina
https://t.co/Y14ghJoBt4",glgbrt,https://twitter.com/glgbrt/status/1555110314978398208,0,0,0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>"
2022-08-04 08:35:46+00:00,1555110233638260737,"Inilah Cara Daftar dan Transaksi BBM Subsidi Tepat MyPertamina. Yuk disimak infonya
https://t.co/18LyrfV0EC",sxltcheese,https://twitter.com/sxltcheese/status/1555110233638260737,0,0,0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>"
2022-08-04 08:35:27+00:00,1555110151149203457,"Cara Daftar dan Transaksi BBM Subsidi Tepat MyPertamina
mudah sekali ,,mantap 
https://t.co/X6nT2P1g04",osperstar,https://twitter.com/osperstar/status/1555110151149203457,0,0,0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>"
2022-08-04 08:35:08+00:00,1555110071964561409,"Jadi begini Cara Daftar dan Transaksi BBM Subsidi Tepat MyPertamina ya guys 👍🏻
https://t.co/Wm7oMVZC7Q",gtgwcd,https://twitter.com/gtgwcd/status/1555110071964561409,0,0,0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>"
2022-08-04 08:34:41+00:00,1555109959339085824,"Disimak guys untuk Cara Daftar dan Transaksi BBM Subsidi Tepat MyPertamina
https://t.co/vZYfzNcZQM",krirkadin,https://twitter.com/krirkadin/status/1555109959339085824,0,0,0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>"
2022-08-04 08:33:45+00:00,1555109723921600512,"@pertamaxseries Jawabannya : C
 #PerfectionInPerformance #LebihBaikPertamax #MyPertamina",gholie28,https://twitter.com/gholie28/status/1555109723921600512,0,0,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"
2022-08-04 08:31:06+00:00,1555109058155147264,Penerapan aplikasi MyPertamina saat mengisi bahan bakar minyak (BBM) di SPBU oleh Pertamina bertujuan untuk mencegah terjadinya penggunaan BBM bersubsidi tidak tepat sasaran. https://t.co/nPnWKlFUOe,voidotid,https://twitter.com/voidotid/status/1555109058155147264,0,0,0,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">VOI.ID</a>"
2022-08-04 08:29:56+00:00,1555108765908627456,"@pertamaxseries C. Biru 

#JadiPilihanPas #PerfectionInPerformance #LebihBaikPertamax #MyPertamina",haryanto_tungu,https://twitter.com/haryanto_tungu/status/1555108765908627456,0,0,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"
2022-08-04 08:25:35+00:00,1555107670897881088,"Legislator Minta Penggunaan Aplikasi MyPertamina Dikaji Ulang

https://t.co/dKJe14ny74

-
#legislator #dprri #aplikasi #MyPertamina #senayan #dpr",officialntv_,https://twitter.com/officialntv_/status/1555107670897881088,0,0,1,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>"
2022-08-04 07:51:38+00:00,1555099125385142272,"Anggota DPR dari PKS Minta Pemerintah Kaji Ulang MyPertamina
https://t.co/ZVSvNJq3DE",mitrapost_,https://twitter.com/mitrapost_/status/1555099125385142272,0,0,0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>"
2022-08-04 07:23:33+00:00,1555092056485220352,Dinilai Menyulitkan Rakyat DPR Minta Penggunaan MyPertamina Dikaji Ulang https://t.co/LMgCP1sgef #sariagri #pertanian,sariagri_id,https://twitter.com/sariagri_id/status/1555092056485220352,0,0,0,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>"
2022-08-04 07:02:46+00:00,1555086828558254081,nah .. dah pinteran dikit .. jadi gak perlu tuh pakai mypertamina https://t.co/QCWGsLNUL4,selebcuit,https://twitter.com/selebcuit/status/1555086828558254081,0,0,0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>"
2022-08-04 07:02:32+00:00,1555086768000876545,"Check out this article: Banyak Warga Bakal kesulitan Beli BBM bersubsidi, Pendaftar Mypertamina di Wonosobo Masih Rendah - https://t.co/SUwZ0cUzEE

#pertalite",wonosobo1menit,https://twitter.com/wonosobo1menit/status/1555086768000876545,0,0,1,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"
2022-08-04 06:30:44+00:00,1555078764446437376,@MyPertaminaID Ok tq,shushulalla,https://twitter.com/shushulalla/status/1555078764446437376,0,0,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"
2022-08-04 06:28:03+00:00,1555078091491676160,Ini yang Terjadi Jika September Anda Belum Daftar MyPertamina https://t.co/WNmFlihUqW,cnbcindonesia,https://twitter.com/cnbcindonesia/status/1555078091491676160,0,0,0,"<a href=""http://www.detik.com/"" rel=""nofollow"">detikcommunity</a>"
2022-08-04 06:24:36+00:00,1555077223660457984,"@shushulalla Hai, Sobat. Apabila telah melakukan perubahan data, dapat menunggu prosesnya maksimal 14 hari kerja. Informasi lebih lanjut cek tautan https://t.co/oCiqwIBBiq. Tks. -Gio",MyPertaminaID,https://twitter.com/MyPertaminaID/status/1555077223660457984,1,0,0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>"
2022-08-04 06:24:33+00:00,1555077211232690176,Penerapan MyPertamina diperkirakan bulan September. https://t.co/VkJ9JrXbpi,Fortune_IDN,https://twitter.com/Fortune_IDN/status/1555077211232690176,0,0,0,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>"
2022-08-04 06:23:08+00:00,1555076854180040704,Legislator Minta Penggunaan Aplikasi MyPertamina Dikaji Ulang https://t.co/STLZuGMYM8 https://t.co/6hTOPjzcAQ,FaktaNew5,https://twitter.com/FaktaNew5/status/1555076854180040704,0,0,0,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>"
2022-08-04 06:19:51+00:00,1555076025364914176,"Buat apa ada my pertamina, kalo kebanyakan POM Bensin print nota nya aja sering eror @pertamina 
Perbaiki dulu deh internalnya, barulah bikin sistem untuk masyarakat luas.",gilangmy95,https://twitter.com/gilangmy95/status/1555076025364914176,1,0,0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
2022-08-04 06:17:17+00:00,1555075383120105472,"@ymsstay Hai, Sobat Allena. Mohon maaf atas ketidaknyamanannya. Mengenai hal tersebut akan kami bantu sampaikan melalui DM ya. Tks. -Tedi",MyPertaminaID,https://twitter.com/MyPertaminaID/status/1555075383120105472,0,0,0,"<a href=""https://www.infomedia.co.id"" rel=""nofollow"">Socio Enterprise</a>"
2022-08-04 06:13:41+00:00,1555074473899933696,"@MyPertaminaID min saya dapet email kalau kendaraan saya belum terverifikasi karena ada kesalahan penulisan Silinder mobil. Nah sekarang kan sudah saya edit, itu perlu confirm ulang dengan balas emailnya gak sih?",shushulalla,https://twitter.com/shushulalla/status/1555074473899933696,1,0,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"
2022-08-04 06:08:06+00:00,1555073071639404544,Sejumlah Sopir di Kota Sorong Daftar Subsidi Tepat MyPertamina https://t.co/GH3LGkzYRl,teropong_news,https://twitter.com/teropong_news/status/1555073071639404544,0,0,0,"<a href=""http://publicize.wp.com/"" rel=""nofollow"">WordPress.com</a>"
2022-08-04 06:07:52+00:00,1555073013325787141,"Halo @MyPertaminaID , saya dari kemarin coba daftar subsidi mypertamina kok selalu gagal/error ya? Tidak bisa simpan progress juga",ymsstay,https://twitter.com/ymsstay/status/1555073013325787141,1,0,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"
2022-08-04 06:05:15+00:00,1555072352203198465,Pertamina di TTU Belum Menggunakan Aplikasi MyPertamina https://t.co/q3I29m533w,fridus04,https://twitter.com/fridus04/status/1555072352203198465,0,0,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"
2022-08-04 06:00:05+00:00,1555071054040764416,"Pembatasan pembelian BBM bersubsidi lewat aplikasi MyPertamina dinilai tetap akan sulit menahan jebolnya volume BBM subsidi. Mengapa demikian? #Ekonomi #Validnews

https://t.co/TeO5Hjq844",validnewsid,https://twitter.com/validnewsid/status/1555071054040764416,0,0,0,"<a href=""https://pro.iconosquare.com"" rel=""nofollow"">Iconosquare.com</a>"
2022-08-04 05:43:05+00:00,1555066773208047616,"Bamsoet menyoroti pentingnya keterbukaan informasi karena ketika pemerintah mengumumkan subsidi BBM lewat MyPertamina, banyak masyarakat yang kebingungan. #kumparanNEWS https://t.co/rsYDE6LcOJ",kumparan,https://twitter.com/kumparan/status/1555066773208047616,0,0,0,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>"
2022-08-04 05:07:51+00:00,1555057906294202369,"Daftar 19 SPBU di Kudus yang Layani Pendaftaran BBM Subsidi

Selengkapnya Klik Tautan Berikut ini
#Kudus #SPBUKudus #BBMSubsidi #MyPertamina
 https://t.co/ghpSmHywEK",murianewscom,https://twitter.com/murianewscom/status/1555057906294202369,0,0,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"
2022-08-04 05:01:36+00:00,1555056335967977472,Warga Kupang Antusias Daftar Mypertamina https://t.co/buslgOMi7H,heriwebcom,https://twitter.com/heriwebcom/status/1555056335967977472,0,0,0,"<a href=""http://publicize.wp.com/"" rel=""nofollow"">WordPress.com</a>"
2022-08-04 05:00:25+00:00,1555056035789869056,"Warga Kudus Bisa Daftar BBM Subsidi Langsung di SPBU

Selengkapnya Klik Tautan Berikut ini
#Kudus #BBMSubsidi #MyPertamina #Beritakudus
 https://t.co/FDbBOmnGRX",murianewscom,https://twitter.com/murianewscom/status/1555056035789869056,0,0,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"
2022-08-04 05:00:03+00:00,1555055946724175872,@kyungsoowife127 Sama-sama. Terima kasih atas kesetiaannya menggunakan produk Pertamina. -Gio,MyPertaminaID,https://twitter.com/MyPertaminaID/status/1555055946724175872,0,0,0,"<a href=""https://www.infomedia.co.id"" rel=""nofollow"">Socio Enterprise</a>"
2022-08-04 04:57:38+00:00,1555055337803112448,@MyPertaminaID okee makasi yaa admin🤟💌,kyungsoowife127,https://twitter.com/kyungsoowife127/status/1555055337803112448,1,0,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"
2022-08-04 04:30:06+00:00,1555048409832165377,Subsidy Programs Through MyPertamina Must Continue to be Communicated https://t.co/4mBn5Fttcx,holiday_ayo,https://twitter.com/holiday_ayo/status/1555048409832165377,0,0,0,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>"
2022-08-04 04:11:51+00:00,1555043814112256000,@kyungsoowife127 website https://t.co/5d8dKW3b96 setelah mendapatkan konfirmasi sebagai konsumen yang berhak menerima BBM subsidi. Tks. -Gio2/2,MyPertaminaID,https://twitter.com/MyPertaminaID/status/1555043814112256000,1,0,0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>"
2022-08-04 04:11:43+00:00,1555043783154118656,"@kyungsoowife127 Hai, Sobat Fira. Apabila telah melakukan pendaftaran dapat menunggu proses pencocokan data maksimal 14 hari kerja. Hasil pencocokan data akan dikonfirmasi via email yang didaftarkan. QR Code bisa didapatkan dari aplikasi MyPertamina atau1/1",MyPertaminaID,https://twitter.com/MyPertaminaID/status/1555043783154118656,1,0,0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>"
2022-08-04 04:04:11+00:00,1555041885185404928,@MyPertaminaID ini aku sedi tiap hari ditanyain bapakku mulu kapan muncul kodenya plissss. aku kan gatau yaa bused😭😭😭,kyungsoowife127,https://twitter.com/kyungsoowife127/status/1555041885185404928,1,0,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"
2022-08-04 03:55:14+00:00,1555039633636896768,"@JazairRaditya @kalimantanteng1 Hai, Sobat Raditya. Kami informasikan harga BBM dievaluasi setiap periode untuk melihat kesesuaian harga jual dengan harga minyak dunia periode sebelumnya. Perihal ini sesuai regulasi Keputusan Menteri ESDM. Informasi lebih lanjut cek tautan https://t.co/5ECWryzfqS. Tks. -Gio",MyPertaminaID,https://twitter.com/MyPertaminaID/status/1555039633636896768,0,0,1,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>"
2022-08-04 03:43:29+00:00,1555036677567283201,"Untuk Kalimantan Tengah adanya kenaikan BBM al : Pertamax Turbo, Pertamina Dex, dan Dexlite. Untuk Pertamax Turbo (RON 98) per liter Rp. 18.250, Pertamina Dex (CN 53) per liter menjadi Rp 19.250, dan Dexlite (CN 51) per liter, menjadi Rp 18.150.
@MyPertaminaID https://t.co/1o5hqZ4Z5n",FebriyaniPaula,https://twitter.com/FebriyaniPaula/status/1555036677567283201,0,0,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"
2022-08-04 03:42:31+00:00,1555036433278435335,"Untuk Kalimantan Tengah adanya kenaikan BBM al : Pertamax Turbo, Pertamina Dex, dan Dexlite. Untuk Pertamax Turbo (RON 98) per liter Rp. 18.250, Pertamina Dex (CN 53) per liter menjadi Rp 19.250, dan Dexlite (CN 51) per liter, menjadi Rp 18.150.
@MyPertaminaID 
@kalimantanteng1 https://t.co/ofBTGm3E5e",JazairRaditya,https://twitter.com/JazairRaditya/status/1555036433278435335,1,0,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"
2022-08-04 03:34:31+00:00,1555034420834287617,@henagoesra Sama-sama. Terima kasih atas kesetiaannya menggunakan produk Pertamina. -Gio,MyPertaminaID,https://twitter.com/MyPertaminaID/status/1555034420834287617,0,0,0,"<a href=""https://www.infomedia.co.id"" rel=""nofollow"">Socio Enterprise</a>"
2022-08-04 03:33:02+00:00,1555034045309825024,@MyPertaminaID Terima kasih informasinya,henagoesra,https://twitter.com/henagoesra/status/1555034045309825024,1,0,0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
2022-08-04 03:27:12+00:00,1555032578091933696,"Kuota makin menipis, tidak cukup memenuhi kebutuhan hingga akhir tahun.
#pertalite #kuotapertalite #bbmsubsidi #mypertamina
https://t.co/oVov5NHt9r",IDbelasting,https://twitter.com/IDbelasting/status/1555032578091933696,0,0,0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>"
2022-08-04 03:23:03+00:00,1555031533219565570,@henagoesra pembayarannya bisa secara cash atau cashless sesuai metode pembayaran di SPBU. Tks. -Gio3/3,MyPertaminaID,https://twitter.com/MyPertaminaID/status/1555031533219565570,0,0,0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>"
2022-08-04 03:22:43+00:00,1555031451510312960,"@henagoesra Pendaftatannya bisa dilakukan oleh sopir atau pemilik kendaraan, apabila terkonfirmasi sebagai konsumen yang berhak menerima BBM subsidi, sobat dapat melakukan pembelian BBM subsidi tanpa menggunakan aplikasi MyPertamina dengan menunjukan QR Code yang sudah dicetak dan 2/2",MyPertaminaID,https://twitter.com/MyPertaminaID/status/1555031451510312960,1,0,0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>"
2022-08-04 03:22:22+00:00,1555031363035615233,"@henagoesra Hai, Sobat Sutan. Mulai tanggal 1 Juli 2022 sobat dapat mendaftarkan kendaraan roda 4 atau lebih dan non kendaraan di website https://t.co/Xbk0niHgct. Pendaftaran ini bertujuan agar BBM bersubsidi dapat disalurkan sesuai dengan kuota yang telah ditetapkan. 1/1",MyPertaminaID,https://twitter.com/MyPertaminaID/status/1555031363035615233,2,0,0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>"
2022-08-04 03:12:41+00:00,1555028926132416513,"@MyPertaminaID Sy punya mobil truk (2016) utk usaha tp yg bawa sopir. Ini mesti ngisi BBM jenis apa? Apa boleh yg bersubsidi? Bagaimana dgn aplikasi mypertamina, mesti dipegang sopir juga atau hanya saya? Tks",henagoesra,https://twitter.com/henagoesra/status/1555028926132416513,1,0,0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
2022-08-04 03:07:45+00:00,1555027685520408576,"Di Wonosobo, MyPertamina Hanya Diunduh 1.300 Orang https://t.co/tgboIRJ3wM",jawapos,https://twitter.com/jawapos/status/1555027685520408576,0,0,0,"<a href=""http://www.jawapos.com"" rel=""nofollow"">Jawapos.com auto tweet</a>"
2022-08-04 03:00:34+00:00,1555025875698999297,Pendaftaran kendaraan roda empat di MyPertamina juga dilakukan untuk mendorong penyaluran Solar dan Pertalite tepat sasaran. https://t.co/V9oPrjx7YN,kompascom,https://twitter.com/kompascom/status/1555025875698999297,0,0,1,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>"
2022-08-04 02:48:29+00:00,1555022833830567937,Warga Kudus yang Mendaftar MyPertamina sudah Capai 2.000 Kendaraan https://t.co/ONcWrpYQoi,HeraldJateng,https://twitter.com/HeraldJateng/status/1555022833830567937,0,0,0,"<a href=""http://publicize.wp.com/"" rel=""nofollow"">WordPress.com</a>"
2022-08-04 02:40:02+00:00,1555020708756852737,Cara Daftar MyPertamina untuk Beli Pertalite dan Solar https://t.co/BuuwN9ruTx,KompasEkonomi,https://twitter.com/KompasEkonomi/status/1555020708756852737,0,0,0,"<a href=""http://bisniskeuangan.kompas.com/"" rel=""nofollow"">KompasEkonomi</a>"
2022-08-04 02:20:16+00:00,1555015736204328960,"#BeritaJateng 
2.000 Kendaran di Kudus Sudah Mendaftar MyPertamina
@MyPertaminaID 
#mypertamina
#kendaraandikudus
#bbmbersubsidi
https://t.co/RX90Ep7Rt4",jpnncom,https://twitter.com/jpnncom/status/1555015736204328960,0,0,0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>"
2022-08-04 02:15:22+00:00,1555014499627069440,@522O3 @basuki_btp @MyPertaminaID Siap. Terima kasih lho yah still advicenya. Much appreciated,David_Tjahyadi,https://twitter.com/David_Tjahyadi/status/1555014499627069440,0,0,0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>"
2022-08-04 02:09:33+00:00,1555013037471387649,Driver Ojek Online Patah Tulang Ditabrak Truk Tangki Pertamina... Ya Allah... Min @pertamina dan @MyPertaminaID sudah baca ini belum? 😭😭😭 https://t.co/hpsfChsmme,David_Wijaya03,https://twitter.com/David_Wijaya03/status/1555013037471387649,1,0,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"
2022-08-04 01:12:34+00:00,1554998697716772864,Bangun-bangun kaget gue download aplikasi MyPertamina aja engga kok dikasih OTP? Aneh banget https://t.co/gTWKFfGmrY,nah_ceah,https://twitter.com/nah_ceah/status/1554998697716772864,0,0,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"
2022-08-04 01:07:39+00:00,1554997459415285760,@mocotok Perihal tersebut sudah kami bantu sampaikan via DM ya. Terima kasih. -Raisa,MyPertaminaID,https://twitter.com/MyPertaminaID/status/1554997459415285760,0,0,0,"<a href=""https://www.infomedia.co.id"" rel=""nofollow"">Socio Enterprise</a>"
2022-08-04 01:02:26+00:00,1554996148452356096,"@pertamaxseries C.Biru 

#JadiPilihanPas #PerfectionInPerformance #LebihBaikPertamax #MyPertamina",FahdianAG,https://twitter.com/FahdianAG/status/1554996148452356096,0,0,0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>"
2022-08-04 00:45:59+00:00,1554992008925937664,"@MyPertaminaID Kak tolong ini gimana ya, sejak kemarin setiap klik daftar selalu loading seperti ini, lama sekali dan gak pernah berhasil. Padahal internet lancar sebelum klik daftar https://t.co/ZEq158l4OL",mocotok,https://twitter.com/mocotok/status/1554992008925937664,1,0,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"
2022-08-04 00:37:18+00:00,1554989822623617024,"@mocotok Hai, Sobat Nana. Kami bantu pengecekan datanya. Mohon menunggu. -Raisa",MyPertaminaID,https://twitter.com/MyPertaminaID/status/1554989822623617024,1,0,0,"<a href=""https://www.infomedia.co.id"" rel=""nofollow"">Socio Enterprise</a>"
2022-08-04 00:34:45+00:00,1554989179737903104,"Halo, @MyPertaminaID 
Saya ada kendala di pendaftaran. Bisa tolong open DM, admin?
Terima kasih",mocotok,https://twitter.com/mocotok/status/1554989179737903104,1,0,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"
2022-08-04 00:23:59+00:00,1554986468543631360,Tapi bayarnya kudu pake MyPertamina dulu riweuh https://t.co/eSpVmHJXOq,zqhr,https://twitter.com/zqhr/status/1554986468543631360,0,0,0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
2022-08-03 18:57:22+00:00,1554904274831679488,@negarakonohaa Apalagi pake my pertamina,selidddd,https://twitter.com/selidddd/status/1554904274831679488,0,0,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"
2022-08-03 17:16:38+00:00,1554878925095858176,Cara Daftar di Aplikasi MyPertamina https://t.co/qNMGNnAa1g,bacalagersmedia,https://twitter.com/bacalagersmedia/status/1554878925095858176,0,0,0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>"
2022-08-03 16:58:07+00:00,1554874262636593152,"@ashandzain Hai, Sobat Zain. Kami akan selalu berusaha untuk lebih meningkatkan mutu pelayanan Pertamina. Terima kasih. -Ziad",MyPertaminaID,https://twitter.com/MyPertaminaID/status/1554874262636593152,0,0,0,"<a href=""https://www.infomedia.co.id"" rel=""nofollow"">Socio Enterprise</a>"
2022-08-03 16:44:33+00:00,1554870849035202560,"@MyPertaminaID Seharusnya dari dulu,agar pernyaluran BBM yg berhak menerima Subsidi diawasi lebih optimal",ashandzain,https://twitter.com/ashandzain/status/1554870849035202560,1,0,0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>"
2022-08-03 16:32:30+00:00,1554867816863522816,2.000 Kendaran di Kudus Sudah Mendaftar MyPertamina https://t.co/FwcLValgw6,Zyanpatra,https://twitter.com/Zyanpatra/status/1554867816863522816,0,0,0,"<a href=""http://publicize.wp.com/"" rel=""nofollow"">WordPress.com</a>"
2022-08-03 16:30:03+00:00,1554867200565002241,Sebanyak 2.000 kendaran di Kabupaten Kudus sudaj tercatat di website MyPertamina. #MyPertamina https://t.co/RX90EpoUv4,jpnncom,https://twitter.com/jpnncom/status/1554867200565002241,0,0,0,"<a href=""http://www.jpnn.com"" rel=""nofollow"">JPNN News Update</a>"
2022-08-03 16:10:03+00:00,1554862166163222528,"Simak guys Cara Daftar dan Transaksi BBM Subsidi Tepat MyPertamina 👍🏻
https://t.co/uZ4g0lJEYw https://t.co/5qyKInfmIv",89O63,https://twitter.com/89O63/status/1554862166163222528,0,0,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"
2022-08-03 16:09:18+00:00,1554861978153549824,"Nah guys begini Cara Daftar dan Transaksi BBM Subsidi Tepat MyPertamina. 
Buruan kuy daftar. 
https://t.co/qoPc5QmK28 https://t.co/vq8MjBe2OY",astutzi,https://twitter.com/astutzi/status/1554861978153549824,0,0,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"
2022-08-03 16:07:44+00:00,1554861586195836928,"Inilah Cara Daftar dan Transaksi BBM Subsidi Tepat MyPertamina. 
Kalian harus simak loh
https://t.co/ZEeueIQyIG https://t.co/M68ISgqgiP",agaainst,https://twitter.com/agaainst/status/1554861586195836928,0,0,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"
2022-08-03 15:40:28+00:00,1554854723496607744,@MyPertaminaID  #kReaTif https://t.co/a8H9bwVyQD,AgusE2003,https://twitter.com/AgusE2003/status/1554854723496607744,0,0,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"
2022-08-03 15:32:31+00:00,1554852724713594881,"@ciamoz Hai, Sobat Didiet. Sudah kami bantu melalui DM, silakan cek DM ya sobat. Tks. -Ziad",MyPertaminaID,https://twitter.com/MyPertaminaID/status/1554852724713594881,0,0,0,"<a href=""https://www.infomedia.co.id"" rel=""nofollow"">Socio Enterprise</a>"
2022-08-03 15:28:43+00:00,1554851764503191552,"@sonnirosyid Hai, Sobat Sonni. Mohon maaf atas ketidaknyamanannya, jika sudah dicoba namun masih berkendala. Mohon berkenan untuk menyampaikannya melalui DM @pertamina135 disertai nomor terdaftar MyPertamina. Terima kasih. -Ziad",MyPertaminaID,https://twitter.com/MyPertaminaID/status/1554851764503191552,1,0,0,"<a href=""https://www.infomedia.co.id"" rel=""nofollow"">Socio Enterprise</a>"
2022-08-03 15:07:32+00:00,1554846434125840384,"Berikut guys Cara Daftar dan Transaksi BBM Subsidi Tepat MyPertamina. 
Moga bermanfaat ya. 
https://t.co/tcICK0muSI https://t.co/lgVVOU4rN0",gumjuy,https://twitter.com/gumjuy/status/1554846434125840384,0,0,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"
